Source path,Class name,Method name,Pattern type,Exception types,Handling strategy,Logging framework,Log level
rewrite-maven/src/main/java/org/openrewrite/maven/MavenParser.java,org.openrewrite.maven.MavenParser$MavenXmlParser,parseInputs,try-catch,MavenDownloadingExceptions,custom,,WARN
rewrite-maven/src/main/java/org/openrewrite/maven/MavenParser.java,org.openrewrite.maven.MavenParser$MavenXmlParser,parseInputs,try-catch,MavenDownloadingException,custom,,WARN
rewrite-maven/src/main/java/org/openrewrite/maven/MavenParser.java,org.openrewrite.maven.MavenParser$MavenXmlParser,parseInputs,try-catch,UncheckedIOException,custom,,
rewrite-maven/src/main/java/org/openrewrite/maven/MavenSecuritySettings.java,org.openrewrite.maven.MavenSecuritySettings,parse,try-catch,IOException,recover,,
rewrite-maven/src/main/java/org/openrewrite/maven/MavenSecuritySettings.java,org.openrewrite.maven.MavenSecuritySettings,parse,try-catch,IOException,recover,,
rewrite-maven/src/main/java/org/openrewrite/maven/MavenSecuritySettings.java,org.openrewrite.maven.MavenSecuritySettings,exists,try-catch,SecurityException,recover,,
rewrite-maven/src/main/java/org/openrewrite/maven/MavenSecuritySettings.java,org.openrewrite.maven.MavenSecuritySettings$Interpolator,decrypt,try-catch,"NoSuchPaddingException | NoSuchAlgorithmException | BadPaddingException | IllegalBlockSizeException |
                 InvalidKeyException | InvalidAlgorithmParameterException | NegativeArraySizeException |
                 ArrayIndexOutOfBoundsException | IllegalArgumentException",recover,,
rewrite-maven/src/main/java/org/openrewrite/maven/MavenSecuritySettings.java,org.openrewrite.maven.MavenSecuritySettings$Interpolator,extractPassword,throws-declaration,IllegalArgumentException,propagate,,
rewrite-maven/src/main/java/org/openrewrite/maven/MavenSettings.java,org.openrewrite.maven.MavenSettings,parse,try-catch,IOException,recover,,
rewrite-maven/src/main/java/org/openrewrite/maven/MavenSettings.java,org.openrewrite.maven.MavenSettings,parse,try-catch,IOException,recover,,
rewrite-maven/src/main/java/org/openrewrite/maven/MavenSettings.java,org.openrewrite.maven.MavenSettings,exists,try-catch,SecurityException,recover,,
rewrite-maven/src/main/java/org/openrewrite/maven/MavenVisitor.java,org.openrewrite.maven.MavenVisitor,downloadMetadata,throws-declaration,MavenDownloadingException,propagate,,
rewrite-maven/src/main/java/org/openrewrite/maven/MavenVisitor.java,org.openrewrite.maven.MavenVisitor,downloadMetadata,throws-declaration,MavenDownloadingException,propagate,,
rewrite-maven/src/main/java/org/openrewrite/maven/MavenVisitor.java,org.openrewrite.maven.MavenVisitor,downloadPluginMetadata,throws-declaration,MavenDownloadingException,propagate,,
rewrite-maven/src/main/java/org/openrewrite/maven/MavenVisitor.java,org.openrewrite.maven.MavenVisitor,downloadPluginMetadata,throws-declaration,MavenDownloadingException,propagate,,
rewrite-maven/src/main/java/org/openrewrite/maven/RemoveRedundantDependencyVersions.java,org.openrewrite.maven.RemoveRedundantDependencyVersions$Comparator,matchesVersion,try-catch,Exception,recover,,
rewrite-maven/src/main/java/org/openrewrite/maven/RemoveRedundantDependencyVersions.java,org.openrewrite.maven.RemoveRedundantDependencyVersions$Comparator,matchesManagedVersion,try-catch,Exception,recover,,
rewrite-maven/src/main/java/org/openrewrite/maven/RemoveRedundantProperties.java,org.openrewrite.maven.RemoveRedundantProperties,hasMatchingValue,try-catch,MavenDownloadingException,recover,,
rewrite-maven/src/main/java/org/openrewrite/maven/RemoveUnusedProperties.java,org.openrewrite.maven.RemoveUnusedProperties$Accumulator,parentHasProperty,try-catch,MavenDownloadingException,recover,,
rewrite-maven/src/main/java/org/openrewrite/maven/RemoveUnusedProperties.java,org.openrewrite.maven.RemoveUnusedProperties$FindFilteredResourcePathsVisitor,visitTag,try-catch,InvalidPathException,ignore,,
rewrite-maven/src/main/java/org/openrewrite/maven/UpdateMavenModel.java,org.openrewrite.maven.UpdateMavenModel,visitDocument,try-catch,MavenDownloadingExceptions,recover,,WARN
rewrite-maven/src/main/java/org/openrewrite/maven/UpdateMavenModel.java,org.openrewrite.maven.UpdateMavenModel,updateResult,throws-declaration,MavenDownloadingExceptions,propagate,,
rewrite-maven/src/main/java/org/openrewrite/maven/UpdateMavenModel.java,org.openrewrite.maven.UpdateMavenModel,updateResult,try-catch,MavenDownloadingExceptions,rethrow,,
rewrite-maven/src/main/java/org/openrewrite/maven/UpdateMavenModel.java,org.openrewrite.maven.UpdateMavenModel,updateResult,try-catch,MavenDownloadingException,rethrow,,
rewrite-maven/src/main/java/org/openrewrite/maven/UpdateMavenModel.java,org.openrewrite.maven.UpdateMavenModel,updateResult,try-catch,MavenDownloadingExceptions,recover,,
rewrite-maven/src/main/java/org/openrewrite/maven/UpdateMavenProjectPropertyJavaVersion.java,org.openrewrite.maven.UpdateMavenProjectPropertyJavaVersion,visitDocument,try-catch,NumberFormatException,ignore,,
rewrite-maven/src/main/java/org/openrewrite/maven/UpdateMavenProjectPropertyJavaVersion.java,org.openrewrite.maven.UpdateMavenProjectPropertyJavaVersion,visitDocument,try-catch,NumberFormatException,ignore,,
rewrite-maven/src/main/java/org/openrewrite/maven/UpgradeDependencyVersion.java,org.openrewrite.maven.UpgradeDependencyVersion,visitTag,try-catch,MavenDownloadingException,recover,,WARN
rewrite-maven/src/main/java/org/openrewrite/maven/UpgradeDependencyVersion.java,org.openrewrite.maven.UpgradeDependencyVersion,visitDocument,try-catch,MavenDownloadingException,custom,,WARN
rewrite-maven/src/main/java/org/openrewrite/maven/UpgradeDependencyVersion.java,org.openrewrite.maven.UpgradeDependencyVersion,visitTag,try-catch,MavenDownloadingException,recover,,WARN
rewrite-maven/src/main/java/org/openrewrite/maven/UpgradeDependencyVersion.java,org.openrewrite.maven.UpgradeDependencyVersion$3$UpgradeDependencyManagementImportVisitor,visitTag,try-catch,MavenDownloadingException,recover,,WARN
rewrite-maven/src/main/java/org/openrewrite/maven/UpgradeDependencyVersion.java,org.openrewrite.maven.UpgradeDependencyVersion$3$UpgradeDependencyManagementImportVisitor,upgradeDependency,throws-declaration,MavenDownloadingException,propagate,,
rewrite-maven/src/main/java/org/openrewrite/maven/UpgradeDependencyVersion.java,org.openrewrite.maven.UpgradeDependencyVersion$3$UpgradeDependencyManagementImportVisitor,upgradeManagedDependency,throws-declaration,MavenDownloadingException,propagate,,
rewrite-maven/src/main/java/org/openrewrite/maven/UpgradeDependencyVersion.java,org.openrewrite.maven.UpgradeDependencyVersion$3$UpgradeDependencyManagementImportVisitor,upgradeTag,throws-declaration,MavenDownloadingException,propagate,,
rewrite-maven/src/main/java/org/openrewrite/maven/UpgradeDependencyVersion.java,org.openrewrite.maven.UpgradeDependencyVersion$3$UpgradeDependencyManagementImportVisitor,upgradeVersion,throws-declaration,MavenDownloadingException,propagate,,
rewrite-maven/src/main/java/org/openrewrite/maven/UpgradeDependencyVersion.java,org.openrewrite.maven.UpgradeDependencyVersion$3$UpgradeDependencyManagementImportVisitor,findNewerVersion,throws-declaration,MavenDownloadingException,propagate,,
rewrite-maven/src/main/java/org/openrewrite/maven/UpgradeDependencyVersion.java,org.openrewrite.maven.UpgradeDependencyVersion$3$UpgradeDependencyManagementImportVisitor,attemptBomUpgrade,throws-declaration,MavenDownloadingException,propagate,,
rewrite-maven/src/main/java/org/openrewrite/maven/UpgradeDependencyVersion.java,org.openrewrite.maven.UpgradeDependencyVersion$3$UpgradeDependencyManagementImportVisitor,findNewerBomVersionWithDependency,throws-declaration,MavenDownloadingException,propagate,,
rewrite-maven/src/main/java/org/openrewrite/maven/UpgradeDependencyVersion.java,org.openrewrite.maven.UpgradeDependencyVersion$3$UpgradeDependencyManagementImportVisitor,getAvailableBomVersions,throws-declaration,MavenDownloadingException,propagate,,
rewrite-maven/src/main/java/org/openrewrite/maven/UpgradeDependencyVersion.java,org.openrewrite.maven.UpgradeDependencyVersion$3$UpgradeDependencyManagementImportVisitor,getDependencyVersionFromBom,throws-declaration,MavenDownloadingException,propagate,,
rewrite-maven/src/main/java/org/openrewrite/maven/UpgradePluginVersion.java,org.openrewrite.maven.UpgradePluginVersion,visitTag,try-catch,MavenDownloadingException,recover,,WARN
rewrite-maven/src/main/java/org/openrewrite/maven/UpgradePluginVersion.java,org.openrewrite.maven.UpgradePluginVersion,findNewerDependencyVersion,throws-declaration,MavenDownloadingException,propagate,,
rewrite-maven/src/main/java/org/openrewrite/maven/UseMavenCompilerPluginReleaseConfiguration.java,org.openrewrite.maven.UseMavenCompilerPluginReleaseConfiguration$Accumulator,isHigherVersion,try-catch,NumberFormatException,recover,,
rewrite-maven/src/main/java/org/openrewrite/maven/attributes/Attributed.java,org.openrewrite.maven.attributes.Attributed,findAttribute,try-catch,NoSuchMethodException | InvocationTargetException | IllegalAccessException,recover,,
rewrite-maven/src/main/java/org/openrewrite/maven/cache/CompositeMavenPomCache.java,org.openrewrite.maven.cache.CompositeMavenPomCache,getPom,throws-declaration,MavenDownloadingException,propagate,,
rewrite-maven/src/main/java/org/openrewrite/maven/cache/LocalMavenArtifactCache.java,org.openrewrite.maven.cache.LocalMavenArtifactCache,putArtifact,try-catch,Throwable,recover,,
rewrite-maven/src/main/java/org/openrewrite/maven/cache/LocalMavenArtifactCache.java,org.openrewrite.maven.cache.LocalMavenArtifactCache,dependencyPath,try-catch,IOException,wrap,,
rewrite-maven/src/main/java/org/openrewrite/maven/cache/MavenArtifactCache.java,org.openrewrite.maven.cache.MavenArtifactCache,putArtifact,try-catch,IOException,custom,,
rewrite-maven/src/main/java/org/openrewrite/maven/cache/MavenArtifactCache.java,org.openrewrite.maven.cache.MavenArtifactCache,computeArtifact,try-catch,Exception,custom,,
rewrite-maven/src/main/java/org/openrewrite/maven/cache/MavenArtifactCache.java,org.openrewrite.maven.cache.MavenArtifactCache,computeArtifact,try-catch,Exception,custom,,
rewrite-maven/src/main/java/org/openrewrite/maven/cache/MavenPomCache.java,org.openrewrite.maven.cache.MavenPomCache,getPom,throws-declaration,MavenDownloadingException,propagate,,
rewrite-maven/src/main/java/org/openrewrite/maven/cache/RocksdbMavenPomCache.java,org.openrewrite.maven.cache.RocksdbMavenPomCache,getPom,throws-declaration,MavenDownloadingException,propagate,,
rewrite-maven/src/main/java/org/openrewrite/maven/cache/RocksdbMavenPomCache.java,org.openrewrite.maven.cache.RocksdbMavenPomCache,getPom,try-catch,RocksDBException,wrap,,
rewrite-maven/src/main/java/org/openrewrite/maven/cache/RocksdbMavenPomCache.java,org.openrewrite.maven.cache.RocksdbMavenPomCache,putPom,try-catch,RocksDBException,wrap,,
rewrite-maven/src/main/java/org/openrewrite/maven/cache/RocksdbMavenPomCache.java,org.openrewrite.maven.cache.RocksdbMavenPomCache,serialize,try-catch,JsonProcessingException,wrap,,
rewrite-maven/src/main/java/org/openrewrite/maven/cache/RocksdbMavenPomCache.java,org.openrewrite.maven.cache.RocksdbMavenPomCache,deserializePom,try-catch,IOException,wrap,,
rewrite-maven/src/main/java/org/openrewrite/maven/cache/RocksdbMavenPomCache.java,org.openrewrite.maven.cache.RocksdbMavenPomCache$RocksCache,RocksCache,try-catch,RocksDBException,wrap,,
rewrite-maven/src/main/java/org/openrewrite/maven/cache/RocksdbMavenPomCache.java,org.openrewrite.maven.cache.RocksdbMavenPomCache$RocksCache,RocksCache,try-catch,Exception,wrap,,
rewrite-maven/src/main/java/org/openrewrite/maven/cache/RocksdbMavenPomCache.java,org.openrewrite.maven.cache.RocksdbMavenPomCache$RocksCache,cleanCacheIfCorrupt,try-catch,RocksDBException,custom,,
rewrite-maven/src/main/java/org/openrewrite/maven/cache/RocksdbMavenPomCache.java,org.openrewrite.maven.cache.RocksdbMavenPomCache$RocksCache,cleanCacheIfCorrupt,try-catch,RocksDBException,wrap,,
rewrite-maven/src/main/java/org/openrewrite/maven/cache/RocksdbMavenPomCache.java,org.openrewrite.maven.cache.RocksdbMavenPomCache$RocksCache,cleanCacheIfCorrupt,try-catch,RocksDBException,wrap,,
rewrite-maven/src/main/java/org/openrewrite/maven/cache/RocksdbMavenPomCache.java,org.openrewrite.maven.cache.RocksdbMavenPomCache$RocksCache,modelVersionMatches,try-catch,RocksDBException,wrap,,
rewrite-maven/src/main/java/org/openrewrite/maven/cache/RocksdbMavenPomCache.java,org.openrewrite.maven.cache.RocksdbMavenPomCache$RocksCache,modelVersionMatches,try-catch,IOException,wrap,,
rewrite-maven/src/main/java/org/openrewrite/maven/cache/RocksdbMavenPomCache.java,org.openrewrite.maven.cache.RocksdbMavenPomCache$RocksCache,updateDatabaseModelVersion,try-catch,RocksDBException,wrap,,
rewrite-maven/src/main/java/org/openrewrite/maven/cache/RocksdbMavenPomCache.java,org.openrewrite.maven.cache.RocksdbMavenPomCache$RocksCache,put,throws-declaration,RocksDBException,propagate,,
rewrite-maven/src/main/java/org/openrewrite/maven/cache/RocksdbMavenPomCache.java,org.openrewrite.maven.cache.RocksdbMavenPomCache$RocksCache,get,throws-declaration,RocksDBException,propagate,,
rewrite-maven/src/main/java/org/openrewrite/maven/cache/RocksdbMavenPomCache.java,org.openrewrite.maven.cache.RocksdbMavenPomCache$RocksCache,close,try-catch,RocksDBException,ignore,,
rewrite-maven/src/main/java/org/openrewrite/maven/cleanup/ExplicitDependencyVersion.java,org.openrewrite.maven.cleanup.ExplicitDependencyVersion,visitTag,try-catch,MavenDownloadingException,recover,,WARN
rewrite-maven/src/main/java/org/openrewrite/maven/cleanup/NoSystemScopeDependencies.java,org.openrewrite.maven.cleanup.NoSystemScopeDependencies,visitTag,try-catch,MavenDownloadingException,recover,,
rewrite-maven/src/main/java/org/openrewrite/maven/internal/DownloadOperation.java,org.openrewrite.maven.internal.DownloadOperation,call,throws-declaration,MavenDownloadingException,propagate,,
rewrite-maven/src/main/java/org/openrewrite/maven/internal/MavenPomDownloader.java,org.openrewrite.maven.internal.MavenPomDownloader,sendRequest,throws-declaration,"IOException, MavenPomDownloader.HttpSenderResponseException",propagate,,
rewrite-maven/src/main/java/org/openrewrite/maven/internal/MavenPomDownloader.java,org.openrewrite.maven.internal.MavenPomDownloader,sendRequest,try-catch,FailsafeException,rethrow,,
rewrite-maven/src/main/java/org/openrewrite/maven/internal/MavenPomDownloader.java,org.openrewrite.maven.internal.MavenPomDownloader,sendRequest,try-catch,UncheckedIOException,rethrow,,
rewrite-maven/src/main/java/org/openrewrite/maven/internal/MavenPomDownloader.java,org.openrewrite.maven.internal.MavenPomDownloader,downloadMetadata,throws-declaration,MavenDownloadingException,propagate,,
rewrite-maven/src/main/java/org/openrewrite/maven/internal/MavenPomDownloader.java,org.openrewrite.maven.internal.MavenPomDownloader,downloadMetadata,throws-declaration,MavenDownloadingException,propagate,,
rewrite-maven/src/main/java/org/openrewrite/maven/internal/MavenPomDownloader.java,org.openrewrite.maven.internal.MavenPomDownloader,downloadMetadata,try-catch,MavenPomDownloader.HttpSenderResponseException,custom,,
rewrite-maven/src/main/java/org/openrewrite/maven/internal/MavenPomDownloader.java,org.openrewrite.maven.internal.MavenPomDownloader,downloadMetadata,try-catch,IOException,custom,,
rewrite-maven/src/main/java/org/openrewrite/maven/internal/MavenPomDownloader.java,org.openrewrite.maven.internal.MavenPomDownloader,downloadMetadata,try-catch,HttpSenderResponseException | MavenDownloadingException | IOException,custom,,
rewrite-maven/src/main/java/org/openrewrite/maven/internal/MavenPomDownloader.java,org.openrewrite.maven.internal.MavenPomDownloader,deriveMetadata,throws-declaration,"MavenPomDownloader.HttpSenderResponseException, IOException, MavenDownloadingException",propagate,,
rewrite-maven/src/main/java/org/openrewrite/maven/internal/MavenPomDownloader.java,org.openrewrite.maven.internal.MavenPomDownloader,deriveMetadata,try-catch,MavenPomDownloader.HttpSenderResponseException,rethrow,,
rewrite-maven/src/main/java/org/openrewrite/maven/internal/MavenPomDownloader.java,org.openrewrite.maven.internal.MavenPomDownloader,directoryToVersioning,throws-declaration,MavenDownloadingException,propagate,,
rewrite-maven/src/main/java/org/openrewrite/maven/internal/MavenPomDownloader.java,org.openrewrite.maven.internal.MavenPomDownloader,directoryToVersioning,try-catch,IOException,wrap,,
rewrite-maven/src/main/java/org/openrewrite/maven/internal/MavenPomDownloader.java,org.openrewrite.maven.internal.MavenPomDownloader,download,throws-declaration,MavenDownloadingException,propagate,,
rewrite-maven/src/main/java/org/openrewrite/maven/internal/MavenPomDownloader.java,org.openrewrite.maven.internal.MavenPomDownloader,download,try-catch,IOException | UncheckedIOException,custom,,
